Date,Price
20060105,9.24
20060104,9.25
20060103,9.9
20051230,9.52
20051229,10.07
20051228,9.9
20051227,10.22
20051223,11.17
20051222,13.03
20051221,13.56
20051220,13.79
20051219,13.73
20051216,13.36
20051215,14.07
20051214,14.81
20051213,15.39
20051212,14.82
20051209,15.02
20051208,14.25
20051207,13.95
20051206,13.57
20051205,14.27
20051202,12.95
20051201,12.58
20051130,11.73
20051129,11.17
20051128,11.01
20051123,11.02
20051122,11.15
20051121,10.48
20051118,10.01
20051117,11.92
20051116,11.03
20051115,9.21
20051114,9.15
20051111,9.2
20051110,9.66
20051109,9.31
20051108,9.15
20051107,8.77
20051104,9.67
20051103,10.79
20051102,10.85
20051101,10.8
20051031,12.18
20051028,13.1
20051027,13.9
20051026,14.68
20051025,13.9
20051024,12.95
20051021,12.73
20051020,13.24
20051019,13.52
20051018,13.41
20051017,13.89
20051014,12.8
20051013,13.48
20051012,13.77
20051011,13.67
20051010,13.29
20051007,13.67
20050922,14.84
20050921,14.26
20050920,12.76
20050919,11.99
20050916,11.25
20050915,11.24
20050914,10.8
20050913,10.71
20050912,10.68
20050909,11.03
20050908,10.92
20050907,11.03
20050906,11.56
20050902,11.75
20050901,11.36
20050831,12.69
20050830,12.36
20050829,9.86
20050826,9.86
20050825,9.77
20050824,10.02
20050823,9.96
20050822,9.44
20050819,9.09
20050818,9.38
20050817,9.99
20050816,9.66
20050815,9.53
20050812,9.59
20050811,9.29
20050810,8.82
20050809,8.7
20050808,8.93
20050805,8.6
20050804,8.55
20050803,8.75
20050802,8.38
20050801,8.03
20050729,7.76
20050728,7.69
20050727,7.52
20050726,7.45
20050725,7.38
20050722,7.41
20050721,7.64
20050720,7.75
20050719,7.7
20050718,7.77
20050715,8.02
20050714,7.99
20050713,7.78
20050712,7.79
20050711,7.35
20050708,7.87
20050707,7.62
20050706,7.69
20050705,7.38
20050701,7.01
20050630,7.01
20050629,7.08
20050628,7.04
20050627,7.29
20050624,7.45
20050623,7.51
20050622,7.39
20050621,7.46
20050620,7.8
20050617,7.61
20050616,7.41
20050615,7.39
20050614,7.32
20050613,7.08
20050610,7.09
20050609,7.05
20050608,7.22
20050607,7.13
20050606,7.05
20050603,6.65
20050602,6.63
20050601,6.36
20050531,6.31
20050527,6.22
20050526,6.3
20050525,6.33
20050524,6.45
20050523,6.33
20050520,6.36
20050519,6.39
20050518,6.5
20050517,6.41
20050516,6.45
20050513,6.47
20050512,6.62
20050511,6.63
20050510,6.67
20050509,6.56
20050506,6.67
20050505,6.65
20050504,6.49
20050503,6.61
20050502,6.5
20050429,6.64
20050428,6.67
20050427,7.1
20050426,7.08
20050425,7.27
20050422,7.06
20050421,6.93
20050420,7.1
20050419,6.95
20050418,6.95
20050415,6.95
20050414,7.02
20050413,7.07
20050412,7.34
20050411,7.17
20050408,7.26
20050407,7.5
20050406,7.46
20050405,7.44
20050404,7.8
20050401,7.57
20050331,7.46
20050330,7.18
20050329,6.93
20050328,6.94
20050324,7.07
20050323,7.11
20050322,7.24
20050321,7.16
20050318,7.12
20050317,7.25
20050316,7.08
20050315,7.16
20050314,6.86
20050311,6.73
20050310,6.91
20050309,6.99
20050308,6.81
20050307,6.66
20050304,6.51
20050303,6.71
20050302,6.61
20050301,6.63
20050228,6.62
20050225,6.24
20050224,6.33
20050223,6.02
20050222,5.92
20050218,5.88
20050217,6.05
20050216,6.1
20050215,6.01
20050214,5.95
20050211,6.02
20050210,6.21
20050209,6.2
20050208,5.95
20050207,6.02
20050204,6.12
20050203,6.32
20050202,6.38
20050201,6.28
20050131,6.14
20050128,6.23
20050127,6.5
20050126,6.44
20050125,6.44
20050124,6.41
20050121,6.43
20050120,6.27
20050119,6.19
20050118,6.69
20050114,6.45
20050113,6.06
20050112,5.89
20050111,5.96
20050110,6.21
20050107,5.82
20050106,5.79
20050105,5.84
20050104,5.71
20050103,5.53
20041230,6.02
20041229,6.18
20041228,6.27
20041227,6.57
20041223,6.98
20041222,7.05
20041221,6.83
20041220,7.14
20041217,7.26
20041216,6.88
20041215,7.04
20041214,7.1
20041213,6.89
20041210,6.29
20041209,6.04
20041208,5.98
20041207,6.03
20041206,6.05
20041203,6.04
20041202,6.69
20041201,6.78
20041130,6.79
20041129,6.76
20041124,5.01
20041123,5.24
20041122,5.24
20041119,4.81
20041118,5.59
20041117,6.06
20041116,6.57
20041115,6.02
20041112,5.9
20041111,6.19
20041110,6.12
20041109,5.79
20041108,6.62
20041105,6.08
20041104,7.4
20041103,7.25
20041102,6.88
20041101,6.98
20041029,6.43
20041028,6.8
20041027,8.12
20041026,7.78
20041025,7.75
20041022,7.11
20041021,7.35
20041020,7.27
20041019,6.13
20041018,5.64
20041015,5.64
20041014,5.76
20041013,5.38
20041012,5.63
20041011,5.63
20041008,5.59
20041007,6.24
20041006,6
20041005,6.07
20041004,5.72
20041001,5.38
20040930,6.36
20040929,6.26
20040928,5.45
20040927,5.22
20040924,5.41
20040923,5.58
20040922,5.58
20040921,5.43
20040920,5.22
20040917,4.95
20040916,4.82
20040915,5.17
20040914,5.15
20040913,5.12
20040910,4.57
20040909,4.57
20040908,4.69
20040907,4.41
20040903,4.32
20040902,4.75
20040901,5.02
20040831,5.04
20040830,5.05
20040827,5.05
20040826,5.19
20040825,5.32
20040824,5.23
20040823,5.34
20040820,5.39
20040819,5.34
20040818,5.36
20040817,5.27
20040816,5.34
20040813,5.27
20040812,5.46
20040811,5.64
20040810,5.78
20040809,5.58
20040806,5.42
20040805,5.54
20040804,5.7
20040803,5.77
20040802,5.86
20040730,6.03
20040729,5.93
20040728,5.77
20040727,5.87
20040726,5.94
20040723,5.98
20040722,5.85
20040721,5.9
20040720,5.8
20040719,5.75
20040716,5.77
20040715,5.92
20040714,5.91
20040713,5.85
20040712,5.95
20040709,5.89
20040708,6.19
20040707,6.27
20040706,6.16
20040702,5.88
20040701,5.95
20040630,6.03
20040629,6.02
20040628,6.13
20040625,6.28
20040624,6.41
20040623,6.3
20040622,6.29
20040621,6.42
20040618,6.48
20040617,6.57
20040616,6.38
20040615,6.35
20040614,6.15
20040610,6
20040609,6.04
20040608,6.19
20040607,6.09
20040604,6.15
20040603,6.44
20040602,6.51
20040601,6.45
20040528,6.45
20040527,6.51
20040526,6.7
20040525,6.73
20040524,6.48
20040521,6.35
20040520,6.44
20040519,6.18
20040518,6.28
20040517,6.41
20040514,6.43
20040513,6.42
20040512,6.41
20040511,6.24
20040510,6.14
20040507,6.18
20040506,6.22
20040505,6.09
20040504,6.21
20040503,5.8
20040430,5.81
20040429,5.78
20040428,5.8
20040427,5.81
20040426,5.6
20040423,5.53
20040422,5.59
20040421,5.52
20040420,5.46
20040419,5.57
20040416,5.62
20040415,5.68
20040414,5.73
20040413,5.92
20040412,5.85
20040408,5.84
20040407,5.76
20040406,5.7
20040405,5.81
20040402,5.69
20040401,5.82
20040331,5.63
20040330,5.4
20040329,5.25
20040326,5.16
20040325,5.22
20040324,5.35
20040323,5.36
20040322,5.46
20040319,5.49
20040318,5.63
20040317,5.61
20040316,5.6
20040315,5.59
20040312,5.52
20040311,5.33
20040310,5.33
20040309,5.34
20040308,5.42
20040305,5.32
20040304,5.17
20040303,5.34
20040302,5.37
20040301,5.17
20040227,5.27
20040226,5.13
20040225,5.1
20040224,5.08
20040223,5.1
20040220,5.19
20040219,5.28
20040218,5.33
20040217,5.43
20040213,5.62
20040212,5.35
20040211,5.34
20040210,5.49
20040209,5.44
20040206,5.38
20040205,5.54
20040204,5.74
20040203,5.69
20040202,5.51
20040130,5.8
20040129,5.99
20040128,6.04
20040127,5.87
20040126,5.7
20040123,5.82
20040122,6.03
20040121,6.26
20040120,6.15
20040116,5.43
20040115,6.02
20040114,5.73
20040113,6.26
20040112,6.29
20040109,6.91
20040108,6.41
20040107,6.61
20040106,7.04
20040105,6.28
20031231,5.76
20031230,5.96
20031229,5.46
20031224,5.5
20031223,5.58
20031222,6.32
20031219,6.92
20031218,6.98
20031217,6.56
20031216,6.58
20031215,6.63
20031212,6.73
20031211,6.56
20031210,6.67
20031209,6.52
20031208,6.06
20031205,6.27
20031204,5.7
20031203,5.45
20031202,5.45
20031201,5.02
20031126,4.86
20031125,4.49
20031124,4.57
20031121,4.15
20031120,4.35
20031119,4.46
20031118,4.35
20031117,4.49
20031114,4.62
20031113,4.6
20031112,4.77
20031111,4.52
20031110,4.42
20031107,4.48
20031106,4.74
20031105,4.46
20031104,4.01
20031103,4.12
20031031,3.98
20031030,4.4
20031029,4.51
20031028,4.45
20031027,4.56
20031024,4.78
20031023,4.9
20031022,4.89
20031021,4.64
20031020,4.3
20031017,4.53
20031016,4.92
20031015,4.93
20031014,4.84
20031013,4.96
20031010,4.92
20031009,4.78
20031008,4.84
20031007,4.66
20031006,4.4
20031003,4.34
20031002,4.42
20031001,4.47
20030930,4.66
20030929,4.57
20030926,4.42
20030925,4.55
20030924,4.58
20030923,4.51
20030922,4.38
20030919,4.33
20030918,4.52
20030917,4.61
20030916,4.67
20030915,4.66
20030912,4.66
20030911,4.85
20030910,4.78
20030909,4.7
20030908,4.82
20030905,4.76
20030904,4.7
20030903,4.68
20030902,4.62
20030829,4.86
20030828,4.94
20030827,5.11
20030826,5.09
20030825,5.26
20030822,5.24
20030821,5.14
20030820,5.03
20030819,4.99
20030818,4.94
20030815,4.83
20030814,5.1
20030813,5.17
20030812,5.06
20030811,5.08
20030808,5.02
20030807,4.85
20030806,4.74
20030805,4.71
20030804,4.81
20030801,4.71
20030731,4.63
20030730,4.68
20030729,4.72
20030728,4.68
20030725,4.68
20030724,4.86
20030723,4.88
20030722,5.04
20030721,5.11
20030718,5.01
20030717,4.96
20030716,5
20030715,5.17
20030714,5.15
20030711,5.22
20030710,5.4
20030709,5.56
20030708,5.4
20030707,5.2
20030703,4.96
20030702,5.05
20030701,5.22
20030630,5.31
20030627,5.19
20030626,5.49
20030625,5.64
20030624,5.84
20030623,5.89
20030620,5.68
20030619,5.53
20030618,5.53
20030617,5.66
20030616,5.45
20030613,5.44
20030612,5.86
20030611,6.06
20030610,6.08
20030609,6.25
20030606,6.25
20030605,6.17
20030604,6.4
20030603,6.25
20030602,6.22
20030530,5.99
20030529,5.76
20030528,5.71
20030527,5.84
20030523,5.92
20030522,6.09
20030521,6.08
20030520,5.93
20030519,6.08
20030516,5.96
20030515,6.24
20030514,6.17
20030513,5.98
20030512,5.91
20030509,5.73
20030508,5.65
20030507,5.49
20030506,5.64
20030505,5.36
20030502,5.24
20030501,5.32
20030430,5.25
20030429,5.12
20030428,5.3
20030425,5.39
20030424,5.46
20030423,5.58
20030422,5.58
20030421,5.55
20030417,5.54
20030416,5.62
20030415,5.53
20030414,5.29
20030411,5.28
20030410,5.18
20030409,5.11
20030408,5.21
20030407,4.98
20030404,4.86
20030403,4.91
20030402,4.89
20030401,4.9
20030331,5.01
20030328,5.06
20030327,4.87
20030326,4.9
20030325,5.07
20030324,5.07
20030321,5.05
20030320,5.2
20030319,5.2
20030318,5.13
20030317,5.32
20030314,5.17
20030313,5.71
20030312,5.8
20030311,6.25
20030310,6.78
20030307,7.42
20030306,7.57
20030305,7.8
20030304,7.71
20030303,8.51
20030228,10.81
20030227,8.42
20030226,10.47
20030225,18.48
20030224,11.98
20030221,6.73
20030220,6.38
20030219,6.1
20030218,6.09
20030214,5.88
20030213,5.81
20030212,6.19
20030211,6.19
20030210,6.35
20030207,6.3
20030206,6.08
20030205,6.22
20030204,6.26
20030203,5.71
20030131,5.58
20030130,5.76
20030129,5.61
20030128,5.52
20030127,5.91
20030124,5.91
20030123,6.55
20030122,5.72
20030121,5.47
20030117,5.66
20030116,5.5
20030115,5.21
20030114,5.25
20030113,5.23
20030110,5.19
20030109,5.05
20030108,5.07
20030107,4.89
20030106,4.94
20030103,5.13
20030102,4.93
20021231,4.59
20021230,4.74
20021227,4.81
20021226,4.98
20021224,5.03
20021223,5.03
20021220,5.05
20021219,5.14
20021218,4.98
20021217,5.13
20021216,5.31
20021213,5.05
20021212,4.81
20021211,4.63
20021210,4.4
20021209,4.32
20021206,4.39
20021205,4.35
20021204,4.24
20021203,4.35
20021202,4.23
20021127,4.19
20021126,4.23
20021125,4.34
20021122,4.32
20021121,4.24
20021120,4.27
20021119,4.25
20021118,4.18
20021115,3.92
20021114,3.9
20021113,3.83
20021112,3.83
20021111,3.83
20021108,3.76
20021107,3.9
20021106,3.92
20021105,3.9
20021104,3.94
20021101,4.07
20021031,4.39
20021030,4.34
20021029,4.2
20021028,4.16
20021025,4.12
20021024,4.3
20021023,4.24
20021022,4.2
20021021,4.23
20021018,4.11
20021017,4.1
20021016,4.1
20021015,4.19
20021014,4.19
20021011,3.8
20021010,3.93
20021009,3.91
20021008,3.86
20021007,3.77
20021004,3.86
20021003,4.23
20021002,4.27
20021001,4.41
20020930,4.09
20020927,3.76
20020926,3.61
20020925,3.76
20020924,4
20020923,3.87
20020920,3.95
20020919,3.9
20020918,3.8
20020917,3.46
20020916,3.45
20020913,3.37
20020912,3.22
20020911,3.33
20020910,3.35
20020909,3.24
20020906,3.39
20020905,3.2
20020904,3.13
20020903,3.1
20020830,3.12
20020829,3.25
20020828,3.31
20020827,3.47
20020826,3.51
20020823,3.48
20020822,3.36
20020821,3.22
20020820,3.25
20020819,3.1
20020816,3.1
20020815,2.92
20020814,3.03
20020813,3.01
20020812,2.91
20020809,2.83
20020808,2.75
20020807,2.73
20020806,2.8
20020805,2.81
20020802,2.9
20020801,3.07
20020731,3.02
20020730,2.97
20020729,3.07
20020726,2.94
20020725,3.05
20020724,2.91
20020723,2.95
20020722,3.01
20020719,2.95
20020718,2.85
20020717,2.97
20020716,2.89
20020715,2.83
20020712,2.87
20020711,2.85
20020710,3.04
20020709,2.97
20020708,3.06
20020703,3.08
20020702,3.17
20020701,3.28
20020628,3.2
20020627,3.22
20020626,3.92
20020625,3.49
20020624,3.33
20020621,3.18
20020620,3.33
20020619,3.24
20020618,3.23
20020617,3.34
20020614,3.13
20020613,3.04
20020612,3.15
20020611,3.11
20020610,3.14
20020607,3.11
20020606,3.29
20020605,3.29
20020604,3.31
20020603,3.18
20020531,3.15
20020530,3.33
20020529,3.3
20020528,3.18
20020524,3.21
20020523,3.38
20020522,3.39
20020521,3.33
20020520,3.44
20020517,3.41
20020516,3.45
20020515,3.6
20020514,3.75
20020513,3.62
20020510,3.7
20020509,3.72
20020508,3.74
20020507,3.5
20020506,3.61
20020503,3.71
20020502,3.65
20020501,3.79
20020430,3.65
20020429,3.44
20020426,3.32
20020425,3.46
20020424,3.53
20020423,3.63
20020422,3.58
20020419,3.4
20020418,3.5
20020417,3.4
20020416,3.44
20020415,3.27
20020412,3.07
20020411,3.14
20020410,3.25
20020409,3.25
20020408,3.36
20020405,3.31
20020404,3.56
20020403,3.68
20020402,3.72
20020401,3.43
20020328,3.18
20020327,3.35
20020326,3.59
20020325,3.46
20020322,3.57
20020321,3.2
20020320,3.29
20020319,3.33
20020318,3.15
20020315,2.99
20020314,2.78
20020313,2.97
20020312,2.94
20020311,2.9
20020308,2.82
20020307,2.73
20020306,2.52
20020305,2.63
20020304,2.66
20020301,2.51
20020228,2.49
20020227,2.49
20020226,2.46
20020225,2.4
20020222,2.4
20020221,2.4
20020220,2.41
20020219,2.32
20020215,2.18
20020214,2.26
20020213,2.37
20020212,2.39
20020211,2.22
20020208,2.21
20020207,2.17
20020206,2.14
20020205,2.28
20020204,2.28
20020201,2.28
20020131,2.28
20020130,2.28
20020129,2.03
20020128,2.03
20020125,2.03
20020124,2.13
20020123,2.28
20020122,2.28
20020118,2.28
20020117,2.4
20020116,2.38
20020115,2.32
20020114,2.32
20020111,2.32
20020110,2.32
20020109,2.31
20020108,2.39
20020107,2.58
20020104,2.58
20020103,2.58
20020102,2.55
20011231,2.4
20011228,2.4
20011227,2.4
20011226,2.4
20011221,2.4
20011220,2.4
20011219,2.4
20011218,2.4
20011217,2.4
20011214,2.4
20011213,2.4
20011212,2.57
20011211,2.58
20011210,2.28
20011207,2.11
20011206,1.81
20011205,1.89
20011204,2
20011203,2.1
20011130,1.83
20011129,2.19
20011128,2.3
20011127,1.87
20011126,1.79
20011121,1.91
20011120,2.55
20011119,2.08
20011116,1.69
20011115,1.99
20011114,2.29
20011113,2.38
20011112,2.45
20011109,2.61
20011108,2.68
20011107,2.73
20011106,2.72
20011105,2.87
20011102,2.93
20011101,2.99
20011031,3.07
20011030,3.11
20011029,3.21
20011026,3.06
20011025,3.15
20011024,2.67
20011023,2.82
20011022,2.61
20011019,2.31
20011018,2.39
20011017,2.61
20011016,2.51
20011015,2.26
20011012,2.28
20011011,2.41
20011010,2.22
20011009,2.11
20011008,2.02
20011005,2.11
20011004,2.13
20011003,1.97
20011002,1.83
20011001,1.74
20010928,1.8
20010927,1.9
20010926,1.88
20010925,1.94
20010924,1.99
20010921,2.04
20010920,2.06
20010919,2.13
20010918,2.18
20010917,2.36
20010914,2.41
20010913,2.39
20010912,2.44
20010911,2.38
20010910,2.38
20010907,2.36
20010906,2.43
20010905,2.34
20010904,2.23
20010831,2.15
20010830,2.47
20010829,2.46
20010828,2.57
20010827,2.61
20010824,2.77
20010823,2.87
20010822,3.2
20010821,3.18
20010820,3.17
20010817,3.24
20010816,3.46
20010815,3.15
20010814,3.05
20010813,3
20010810,2.99
20010809,3.1
20010808,3.11
20010807,3.16
20010806,3.07
20010803,3.06
20010802,3.15
20010801,3.27
20010731,3.31
20010730,3.28
20010727,3.06
20010726,3.26
20010725,3.06
20010724,3
20010723,3.02
20010720,2.97
20010719,3.01
20010718,3.15
20010717,3.14
20010716,3.08
20010713,3.15
20010712,3.29
20010711,3.21
20010710,3.2
20010709,3.1
20010706,2.99
20010705,3.09
20010703,3
20010702,2.92
20010629,2.91
20010628,3.2
20010627,3.39
20010626,3.46
20010625,3.56
20010622,3.68
20010621,3.69
20010620,3.83
20010619,3.96
20010618,3.91
20010615,3.86
20010614,3.92
20010613,4.13
20010612,4.05
20010611,3.91
20010608,3.62
20010607,3.68
20010606,3.76
20010605,3.93
20010604,3.98
20010601,3.7
20010531,3.73
20010530,3.66
20010529,3.86
20010525,3.83
20010524,4.12
20010523,4.11
20010522,4.04
20010521,4.14
20010518,4.15
20010517,4.2
20010516,4.46
20010515,4.46
20010514,4.28
20010511,4.25
20010510,4.17
20010509,4.15
20010508,4.22
20010507,4.33
20010504,4.5
20010503,4.46
20010502,4.54
20010501,4.55
20010430,4.73
20010427,4.83
20010426,4.92
20010425,4.98
20010424,5.13
20010423,5.09
20010420,5
20010419,5.06
20010418,5.15
20010417,5.36
20010416,5.48
20010412,5.32
20010411,5.45
20010410,5.55
20010409,5.45
20010406,5.33
20010405,5.27
20010404,5.24
20010403,5.25
20010402,5.25
20010330,5.35
20010329,5.31
20010328,5.6
20010327,5.47
20010326,5.23
20010323,5.16
20010322,5.16
20010321,5.16
20010320,5.27
20010319,5.27
20010316,5.27
20010315,5.27
20010314,4.99
20010313,5.08
20010312,4.98
20010309,5.13
20010308,5.25
20010307,5.22
20010306,5.27
20010305,5.32
20010302,5.06
20010301,5.25
20010228,5.25
20010227,5.07
20010226,5.07
20010223,5.05
20010222,5.11
20010221,5.2
20010220,5.17
20010216,5.57
20010215,5.35
20010214,5.89
20010213,5.58
20010212,5.74
20010209,6.24
20010208,6.24
20010207,5.67
20010206,5.59
20010205,6.15
20010202,6.76
20010201,5.82
20010131,5.83
20010130,5.96
20010129,6.76
20010126,7
20010125,6.81
20010124,6.81
20010123,7.02
20010122,7.7
20010119,7.61
20010118,7.09
20010117,7.85
20010116,8.16
20010112,8.75
20010111,8.95
20010110,9.91
20010109,9.95
20010108,10.31
20010105,10.03
20010104,9.45
20010103,9.71
20010102,9.97
20001229,10.48
20001228,9.22
20001227,9.58
20001226,10.23
20001222,10.48
20001221,10.49
20001220,9.95
20001219,9.11
20001218,9.28
20001215,8.03
20001214,7.48
20001213,7.8
20001212,8.58
20001211,9.96
20001208,8.13
20001207,8.48
20001206,8.75
20001205,8.03
20001204,7.41
20001201,6.53
20001130,6.31
20001129,5.93
20001128,5.9
20001127,6.24
20001122,6.3
20001121,6.35
20001120,6.23
20001117,5.62
20001116,5.94
20001115,5.95
20001114,5.81
20001113,5.59
20001110,5.24
20001109,5.34
20001108,4.92
20001107,4.68
20001106,4.6
20001103,4.64
20001102,4.5
20001101,4.4
20001031,4.37
20001030,4.56
20001027,4.48
20001026,4.61
20001025,4.64
20001024,4.84
20001023,4.82
20001020,4.84
20001019,5.04
20001018,5.36
20001017,5.27
20001016,5.34
20001013,5.43
20001012,5.54
20001011,5.1
20001010,5.16
20001009,5.09
20001006,5.04
20001005,5.21
20001004,5.22
20001003,5.29
20001002,5.24
20000929,5.1
20000928,5.2
20000927,5.34
20000926,5.28
20000925,5.12
20000922,5.16
20000921,5.16
20000920,5.24
20000919,5.22
20000918,5.06
20000915,5.28
20000914,5.1
20000913,5.06
20000912,4.96
20000911,4.85
20000908,4.74
20000907,4.85
20000906,4.89
20000905,4.81
20000901,4.7
20000831,4.76
20000830,4.61
20000829,4.6
20000828,4.62
20000825,4.55
20000824,4.53
20000823,4.67
20000822,4.8
20000821,4.6
20000818,4.38
20000817,4.35
20000816,4.24
20000815,4.24
20000814,4.42
20000811,4.44
20000810,4.43
20000809,4.48
20000808,4.46
20000807,4.39
20000804,4.25
20000803,4.23
20000802,4.05
20000801,3.78
20000731,3.75
20000728,3.89
20000727,3.75
20000726,3.59
20000725,3.63
20000724,3.74
20000721,3.88
20000720,3.86
20000719,4.07
20000718,3.99
20000717,4.13
20000714,4.17
20000713,4.08
20000712,4.29
20000711,4.17
20000710,4.19
20000707,4
20000706,4.02
20000705,4.24
20000703,4.36
20000630,4.36
20000629,4.25
20000628,4.44
20000627,4.55
20000626,4.37
20000623,4.42
20000622,4.44
20000621,4.14
20000620,4.02
20000619,4.38
20000616,4.45
20000615,4.38
20000614,4.16
20000613,4.27
20000612,4.22
20000609,4.14
20000608,3.96
20000607,4.23
20000606,4.48
20000605,4.17
20000602,4.21
20000601,4.39
20000531,4.52
20000530,4.35
20000526,4.29
20000525,4.18
20000524,3.94
20000523,3.85
20000522,3.95
20000519,3.76
20000518,3.73
20000517,3.49
20000516,3.45
20000515,3.37
20000512,3.35
20000511,3.37
20000510,3.2
20000509,3.25
20000508,3.12
20000505,3.11
20000504,3.09
20000503,3.18
20000502,3.2
20000501,3.16
20000428,3.09
20000427,3.06
20000426,3.12
20000425,3.18
20000424,3.12
20000420,3.07
20000419,3.12
20000418,3.12
20000417,3.13
20000414,3.11
20000413,3.05
20000412,3.05
20000411,2.98
20000410,2.97
20000407,2.99
20000406,2.98
20000405,2.86
20000404,2.87
20000403,2.92
20000331,2.88
20000330,2.83
20000329,2.92
20000328,2.94
20000327,2.82
20000324,2.82
20000323,2.76
20000322,2.78
20000321,2.74
20000320,2.73
20000317,2.81
20000316,2.84
20000315,2.76
20000314,2.83
20000313,2.79
20000309,2.69
20000308,2.74
20000307,2.78
20000306,2.76
20000303,2.72
20000302,2.8
20000301,2.71
20000229,2.65
20000228,2.6
20000225,2.51
20000224,2.52
20000223,2.5
20000222,2.55
20000218,2.65
20000217,2.66
20000216,2.65
20000215,2.61
20000214,2.61
20000211,2.65
20000210,2.65
20000209,2.62
20000208,2.6
20000207,2.81
20000204,2.78
20000203,2.85
20000202,2.91
20000201,2.81
20000131,2.69
20000128,2.84
20000127,2.76
20000126,2.73
20000125,2.66
20000124,2.55
20000121,2.55
20000120,2.53
20000119,2.4
20000118,2.35
20000114,2.28
20000113,2.29
20000112,2.25
20000111,2.23
20000110,2.2
20000107,2.19
20000106,2.18
20000105,2.17
20000104,2.16
19991230,2.3
19991229,2.34
19991228,2.32
19991227,2.36
19991223,2.42
19991222,2.45
19991221,2.59
19991220,2.67
19991217,2.55
19991216,2.52
19991215,2.54
19991214,2.49
19991213,2.35
19991210,2.27
19991209,2.2
19991208,2.23
19991207,2.16
19991206,2.19
19991203,2.16
19991202,2.18
19991201,2.17
19991130,2.22
19991129,2.25
19991124,1.96
19991123,1.99
19991122,2.05
19991119,2.16
19991118,2.22
19991117,2.24
19991116,2.23
19991115,2.33
19991112,2.16
19991111,2.38
19991110,2.39
19991109,2.44
19991108,2.59
19991105,2.62
19991104,2.75
19991103,2.82
19991102,2.81
19991101,2.73
19991029,2.76
19991028,2.97
19991027,3.02
19991026,2.96
19991025,2.98
19991022,3
19991021,2.99
19991020,2.9
19991019,2.89
19991018,2.82
19991015,2.66
19991014,2.7
19991013,2.81
19991012,2.65
19991011,2.53
19991008,2.35
19991007,2.49
19991006,2.48
19991005,2.45
19991004,2.49
19991001,2.39
19990930,2.31
19990929,2.57
19990928,2.52
19990927,2.51
19990924,2.54
19990923,2.45
19990922,2.3
19990921,2.33
19990920,2.49
19990917,2.45
19990916,2.47
19990915,2.52
19990914,2.66
19990913,2.8
19990910,2.84
19990909,2.75
19990908,2.66
19990907,2.56
19990903,2.47
19990902,2.56
19990901,2.71
19990831,2.84
19990830,2.85
19990827,2.87
19990826,2.97
19990825,3.1
19990824,3.01
19990823,2.95
19990820,2.97
19990819,2.87
19990818,2.75
19990817,2.7
19990816,2.73
19990813,2.71
19990812,2.73
19990811,2.79
19990810,2.77
19990809,2.73
19990806,2.69
19990805,2.69
19990804,2.64
19990803,2.61
19990802,2.51
19990730,2.55
19990729,2.67
19990728,2.58
19990727,2.55
19990726,2.55
19990723,2.42
19990722,2.32
19990721,2.25
19990720,2.24
19990719,2.2
19990716,2.18
19990715,2.12
19990714,2.16
19990713,2.14
19990712,2.12
19990709,2.17
19990708,2.19
19990707,2.2
19990706,2.29
19990702,2.26
19990701,2.29
19990630,2.34
19990629,2.33
19990628,2.25
19990625,2.27
19990624,2.26
19990623,2.25
19990622,2.23
19990621,2.22
19990618,2.24
19990617,2.24
19990616,2.28
19990615,2.28
19990614,2.29
19990611,2.3
19990610,2.37
19990609,2.39
19990608,2.38
19990607,2.41
19990604,2.31
19990603,2.35
19990602,2.36
19990601,2.34
19990528,2.29
19990527,2.27
19990526,2.22
19990525,2.18
19990524,2.19
19990521,2.21
19990520,2.26
19990519,2.27
19990518,2.3
19990517,2.31
19990514,2.28
19990513,2.21
19990512,2.19
19990511,2.29
19990510,2.25
19990507,2.25
19990506,2.32
19990505,2.36
19990504,2.32
19990503,2.23
19990430,2.25
19990429,2.37
19990428,2.31
19990427,2.32
19990426,2.23
19990423,2.23
19990422,2.24
19990421,2.17
19990420,2.18
19990419,2.1
19990416,2.14
19990415,2.14
19990414,2.11
19990413,2.14
19990412,2.06
19990409,2.1
19990408,2.07
19990407,2.03
19990406,1.98
19990405,2.03
19990401,1.95
19990331,2.02
19990330,1.89
19990329,1.8
19990326,1.83
19990325,1.8
19990324,1.79
19990323,1.8
19990322,1.74
19990319,1.73
19990318,1.75
19990317,1.75
19990316,1.75
19990315,1.75
19990312,1.81
19990311,1.87
19990310,1.94
19990309,1.86
19990308,1.87
19990305,1.74
19990304,1.72
19990303,1.68
19990302,1.67
19990301,1.65
19990226,1.63
19990225,1.64
19990224,1.73
19990223,1.75
19990222,1.77
19990219,1.79
19990218,1.8
19990217,1.79
19990216,1.79
19990212,1.82
19990211,1.78
19990210,1.8
19990209,1.82
19990208,1.81
19990205,1.81
19990204,1.79
19990203,1.8
19990202,1.78
19990201,1.75
19990129,1.83
19990128,1.75
19990127,1.75
19990126,1.73
19990125,1.76
19990122,1.82
19990121,1.85
19990120,1.81
19990119,1.77
19990115,1.78
19990114,1.77
19990113,1.87
19990112,1.82
19990111,1.83
19990108,1.9
19990107,1.91
19990106,2.04
19990105,2.05
19990104,2.1
19981231,1.95
19981230,1.81
19981229,1.82
19981228,1.79
19981224,1.89
19981223,1.88
19981222,1.96
19981221,2.05
19981218,2.02
19981217,2.02
